tmdb_id,title,release_year,genres,overview,keywords,country,revenue_usd,vote_count,in_top_k_by_revenue,is_period_piece,signals_used,setting_start_year,setting_end_year,setting_decade,year_gap,era_hits,setting_type,setting_confidence,sources_used
311277,Capulina Chisme Caliente,1977,['Comedy'],"When he lands a job as a telephone operator, Capulina -- legendary Mexican funnyman Gaspar Henaine -- quickly discovers that he can get the best gossip in town by eavesdropping on callers' private conversations. But when he uses these juicy tidbits to help a local newspaper boost its circulation, he unleashes a firestorm of scandal that threatens to ruin him. Gilberto Martínez Solares directs this comedy.",[],['MX'],0,17,True,False,[],,,,,[],unknown,0.3,['overview']
492015,The Pinchcliffe Grand Prix,1975,"['Adventure', 'Animation', 'Comedy', 'Family']","100 miles north, a bit east and up, is Pinchcliffe, the home of bicycle repairman Reodor Felgen and his two assistants, Solan Gundersen and Ludvig. Sponsored by oil sheik Ben Redic Fy Fazan, they build the car ""Il Tempo Gigante"" to race against Reodor's former assistant Rudolf Blodstrupmoen, who has stolen one of Reodor's inventions to become a world racing champion.","['car race', 'bicycle', 'sheik', 'racing', 'stop motion', 'pessimist', 'workshop', 'bird', 'rolls royce', 'friend']",['NO'],0,97,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
365551,Julie pot-de-colle,1977,['Comedy'],"Julie asks Jean-Luc Farlot, authorized signatory of a big European bank to help her disguise a murder as an accident.",[],['FR'],0,16,True,False,[],,,,,[],unknown,0.3,['overview']
10747,The Outlaw Josey Wales,1976,['Western'],"After avenging his family's brutal murder, Wales is pursued by a pack of soldiers. He prefers to travel alone, but ragtag outcasts are drawn to him - and Wales can't bring himself to leave them unprotected.","['showdown', 'loss of loved one', 'texas', 'settler', 'native american', 'revenge', 'gun battle', 'surrender', 'indian attack', 'massacre survivor', 'comanche', 'american civil war', 'avenge', '19th century', 'union army', 'guns', 'shooting', 'family massacre']",['US'],31800000,1219,True,True,['genre_period'],,,,,[],unknown,0.3,"['overview', 'keywords']"
16380,When Worlds Collide,1951,['Science Fiction'],"When a group of astronomers calculate a star is on a course to slam into Earth, a few days before, it's accompanying planet will first pass close enough to the Earth to cause havoc on land and sea. They set about building a rocket so a few selected individuals can escape to the planet.","['new york city', 'based on novel or book', 'space travel', 'meteor', 'rocket', 'end of the world', 'disaster', 'armageddon', 'doomsday', 'flood', 'tidal wave', 'destruction of earth']",['US'],1600000,193,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
17917,Oliver!,1968,"['Drama', 'Family']","Musical adaptation of Charles Dickens' Oliver Twist, a classic tale of an orphan who runs away from the workhouse and joins up with a group of boys headed by the Artful Dodger and trained to be pickpockets by master thief Fagin.","['london, england', 'based on novel or book', 'pickpocket', 'orphanage', 'musical', 'based on play or musical', 'victorian england', 'orphan', 'dog', '19th century']",['GB'],37400000,456,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
510,One Flew Over the Cuckoo's Nest,1975,['Drama'],"A petty criminal fakes insanity to serve his sentence in a mental ward rather than prison. He soon finds himself as a leader to the other patients—and an enemy to the cruel, domineering nurse who runs the ward.","['mentally disabled', 'friendship', 'based on novel or book', 'nurse', 'lunatic asylum', 'insane asylum', 'oregon, usa', 'hospital', 'medication', 'female villain', 'shock treatment', 'medical drama', 'informative']",['US'],108981275,11012,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
11778,The Deer Hunter,1978,"['Drama', 'War']","A group of working-class friends decide to enlist in the Army during the Vietnam War and finds it to be hellish chaos -- not the noble venture they imagined. Before they left, Steven married his pregnant girlfriend -- and Michael and Nick were in love with the same woman. But all three are different men upon their return.","['vietnam war', 'vietnam veteran', 'small town', 'suicide', 'vietnam', 'post-traumatic stress disorder (ptsd)', 'escape', 'pennsylvania, usa', 'saigon', 'friends', 'russian roulette', 'wedding', 'deer hunting', 'steel worker', 'anti war', 'revolver', 'drunkenness', 'viet cong', 'romantic triangle', 'friends love same woman', 'prisoner of war camp', 'slavic american']",['US'],49000000,4054,True,True,['genre_period'],1955.0,1975.0,1950s,23.0,['vietnam war'],past,0.7,"['overview', 'keywords']"
36361,House Calls,1978,"['Comedy', 'Romance']","Charley is a surgeon who's recently lost his wife; he embarks on a tragicomic romantic quest with one woman after another until he meets up with Ann, a singular woman, closer to his own age, who immediately and unexpectedly captures his heart.","['surgeon', 'hospital']",['US'],28460702,19,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
11,Star Wars,1977,"['Adventure', 'Action', 'Science Fiction']",Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,"['empire', 'galaxy', 'rebellion', 'android', 'hermit', 'smuggling (contraband)', 'freedom', 'rebel', 'rescue mission', 'space', 'planet', 'desert', 'super power', 'oppression', 'space opera', 'nostalgic', 'wizard', 'totalitarianism', 'excited', 'exhilarated']",['US'],775398007,21609,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
10766,Damien - Omen II,1978,"['Horror', 'Thriller']","Since the sudden and suspicious deaths of his parents, young Damien has been in the charge of his wealthy aunt and uncle and enrolled in a military school. Widely feared to be the Antichrist, he relentlessly plots to seize control of his uncle's business empire — and the world.","['chicago, illinois', 'prophecy', 'secret identity', ""devil's son"", 'sequel', 'anti-christ', 'occult', 'raven', 'military academy']",['US'],26518355,779,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
47121,The Priest,1978,['Drama'],"Obsessed with fantasies of sex, Father Miguel seeks professional help through his church but they are not listening; thus leaving the Father in a dilemma; leaving the church or should he try, on his own, to surrender to these temptations?","['sexual obsession', 'priest', 'masturbation', 'catholicism', 'confessional', 'crisis of faith']",['ES'],302553,16,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
13333,Game of Death,1978,"['Drama', 'Action', 'Thriller']",A martial arts movie star must fake his death to find the people who are trying to kill him.,"['martial arts', 'sword fight', 'revenge', 'fighting', 'east asian lead', 'one against many', 'action hero']",['HK'],50000000,706,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
15383,Army of Shadows,1969,"['War', 'Drama', 'Thriller']","Betrayed by an informant, Philippe Gerbier finds himself trapped in a torturous Nazi prison camp. Though Gerbier escapes to rejoin the Resistance in occupied Marseilles, France, and exacts his revenge on the informant, he must continue a quiet, seemingly endless battle against the Nazis in an atmosphere of tension, paranoia and distrust.","['czech', 'paris, france', 'based on novel or book', 'nazi', 'marseille, france', 'vichy regime', 'concentration camp', 'world war ii', 'french resistance', 'german occupation', '1940s']",['FR'],906133,698,True,True,"['genre_period', 'keyword_period']",,,,,[],unknown,0.3,"['overview', 'keywords']"
116760,Sextette,1978,"['Comedy', 'Music', 'Romance']","On the day of her wedding to her sixth husband, a glamorous silver screen sex symbol is asked to intervene in a political dispute between nations, which leads to chaos.","['diplomat', 'hotel', 'london, england', 'honeymoon', 'musical', 'romcom', 'based on play or musical', 'celebrity', 'symbol', 'spoof', 'political intrigue\xa0', 'campy', 'vanity project', 'lgbt', 'movie star', 'political conflict', 'current husband', 'farce', 'jukebox musical', 'absurd', 'hollywood scandal', 'sex symbol']",['US'],50000,18,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
37916,Swept Away,1974,"['Comedy', 'Drama', 'Romance']",A spoiled rich woman and a brutish Communist deckhand become stranded alone on a desert island after venturing away from their cruise.,"['stockholm syndrome', 'deserted island', 'misogyny', 'battle of the sexes', 'woman director', 'submission', 'male egos']",['IT'],6014430,323,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
16938,Black Christmas,1974,"['Horror', 'Mystery']","As the residents of the Pi Kappa Sigma sorority house prepare for the festive season, a stranger begins to harass them with a series of obscene phone calls.","['winter', 'pregnancy', 'toronto, canada', 'murder', 'serial killer', 'slasher', 'police officer', 'killer', 'alcoholic', 'attic', 'voyeurism', 'christmas horror', 'sorority house', 'missing daughter', 'obscene telephone call', 'christmas', 'hiding in attic', 'comedic relief', 'holiday horror']",['CA'],4000000,874,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
24109,Fun with Dick and Jane,1977,"['Comedy', 'Crime']","When an upwardly mobile couple find themselves unemployed and in debt, they turn to armed robbery in desperation.",['screwball comedy'],['US'],13600000,72,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
10803,Logan's Run,1976,"['Action', 'Science Fiction']","In the 23rd century, inhabitants of a domed city freely experience all of life's pleasures — but no one is allowed to live past 30. Citizens can try for a chance at being ""renewed"" in a civic ceremony on their 30th birthday. Escape is the only other option.","['based on novel or book', 'escape', 'teleportation', 'killer robot', 'dystopia', 'post-apocalyptic future', 'utopia', 'plastic surgery', 'distant future', 'fugitive', 'robot', 'domed city', 'totalitarianism', 'population control']",['US'],25000000,1004,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
11319,The Rescuers,1977,"['Fantasy', 'Family', 'Animation', 'Adventure']",Two agents of the mouse-run International Rescue Aid Society search for a little orphan girl kidnapped by sinister treasure hunters.,"['rescue', 'kidnapping', 'mouse', 'cartoon', 'villain', 'rescue mission', 'baby-snatching', 'bottle', 'energy', 'mole', 'cartoon mouse', 'tide', 'female villain', 'girl']",['US'],169015869,2610,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
15417,Every Which Way but Loose,1978,"['Action', 'Comedy', 'Adventure', 'Romance', 'Drama']","Philo Beddoe is your regular, easygoing, truck-driving guy. He's also the best bar-room brawler west of the Rockies. And he lives with a 165-pound orangutan named Clyde. Like other guys, Philo finally falls in love - with a flighty singer who leads him on a screwball chase across the American Southwest. Nothing's in the way except a motorcycle gang, some cops, and legendary brawler Tank Murdock.","['martial arts', 'waitress', 'bare knuckle boxing', 'fight', 'overweight', 'fishing', 'camping', 'motel', 'human animal relationship', 'beer', 'biker', 'orangutan', 'monkey', 'threesome', 'meat hook', 'exotic pet', 'street fight', 'pets', 'action hero']",['US'],85196485,481,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
9277,The Sting,1973,"['Comedy', 'Crime', 'Drama']",A novice con man teams up with an acknowledged master to avenge the murder of a mutual friend by pulling off the ultimate big con and swindling a fortune from a big-time mobster.,"['bet', 'chicago, illinois', 'repayment', 'horse race', 'con man', 'mafia boss', 'heist', 'caper', 'ragtime', 'off track betting', 'sting operation', 'alley', '1930s', 'mischievous', 'cautionary']",['US'],159616327,2790,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
62,2001: A Space Odyssey,1968,"['Science Fiction', 'Mystery', 'Adventure']","Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.","['man vs machine', 'moon', 'jupiter', 'artificial intelligence (a.i.)', 'based on novel or book', 'technology', 'super computer', 'space travel', 'space mission', 'moon base', 'astronaut', 'evolution', 'monolith', 'space station', 'space opera', '2000s', 'ai rebellion', 'tense', 'enchant']","['GB', 'US']",71923560,12118,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
26686,California Suite,1978,"['Comedy', 'Drama', 'Romance']",The misadventures of four groups of guests at the Beverly Hills Hotel.,"['hotel', 'husband wife relationship', 'based on play or musical', 'beverly hills', 'multiple storylines', 'luxury hotel']",['US'],42000000,119,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
11327,Midnight Express,1978,"['Drama', 'Crime']","Billy Hayes is caught attempting to smuggle drugs out of Turkey. The Turkish courts decide to make an example of him, sentencing him to more than 30 years in prison. Hayes has two opportunities for release: the appeals made by his lawyer, his family, and the American government, or the ""Midnight Express"".","['prison', 'airport', 'drug smuggling', 'escape', 'court', '1970s', 'attempt to escape', 'turkey', 'based on true story', 'prison guard', 'lawyer', 'torture', 'hashish', 'brutality', 'prison sentence', 'masturbation', 'prison brutality', 'istanbul, turkey', 'sadistic warden', 'turkish', 'anxious', 'cautionary', 'suspenseful', 'ominous']","['GB', 'US']",35000000,1802,True,False,['keyword_period'],,,,,[],unknown,0.3,"['overview', 'keywords']"
